Species,IslandGroup,DemClass,Month,MonthLength,Device,Age,BreedStage,IdealDist,NumDays,HalfOnNest,RepAge,RepBreedStage,value
Westland Petrel,New Zealand,beta,7,31,GPSorPTT,adult,incubation,INC,23,TRUE,adult,incubation,4856
Westland Petrel,New Zealand,beta,7,31,GPSorPTT,adult,brood-guard,BR,8,TRUE,adult,chick-rearing,4856
Westland Petrel,New Zealand,beta,8,31,GPSorPTT,adult,brood-guard,BR,6,TRUE,adult,chick-rearing,4856
Westland Petrel,New Zealand,beta,8,31,GPSorPTT,adult,post-brood,PB,25,FALSE,adult,post-guard,4856
Westland Petrel,New Zealand,beta,9,30,GPSorPTT,adult,post-brood,PB,30,FALSE,adult,post-guard,4856
Westland Petrel,New Zealand,beta,10,31,GPSorPTT,adult,post-brood,PB,31,FALSE,adult,post-guard,4856
Westland Petrel,New Zealand,beta,11,30,GPSorPTT,adult,post-brood,PB,20,FALSE,adult,post-guard,4856
Westland Petrel,New Zealand,beta,11,30,GLS,adult,non-breeding,NB_Q4,10,FALSE,adult,non-breeding_Q4,4856
Westland Petrel,New Zealand,beta,12,31,GLS,adult,non-breeding,NB_Q4,31,FALSE,adult,non-breeding_Q4,4856
Westland Petrel,New Zealand,delta,1,31,GLS,adult,non-breeding,NB_Q1,31,FALSE,adult,non-breeding_Q1,9391.304348
Westland Petrel,New Zealand,delta,2,28,GLS,adult,non-breeding,NB_Q1,28,FALSE,adult,non-breeding_Q1,9391.304348
Westland Petrel,New Zealand,delta,3,31,GLS,adult,non-breeding,NB_Q1,31,FALSE,adult,non-breeding_Q1,9391.304348
Westland Petrel,New Zealand,delta,4,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,9391.304348
Westland Petrel,New Zealand,delta,5,31,GLS,adult,non-breeding,NB_Q2,31,FALSE,adult,non-breeding_Q2,9391.304348
Westland Petrel,New Zealand,delta,6,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,9391.304348
Westland Petrel,New Zealand,delta,7,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q2_Q3,9391.304348
Westland Petrel,New Zealand,delta,8,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q2_Q3,9391.304348
Westland Petrel,New Zealand,delta,9,30,GLS,adult,non-breeding,NB_Q3,30,FALSE,adult,non-breeding_Q2_Q3,9391.304348
Westland Petrel,New Zealand,delta,10,31,GLS,adult,non-breeding,NB_Q4,31,FALSE,adult,non-breeding_Q4,9391.304348
Westland Petrel,New Zealand,delta,11,30,GLS,adult,non-breeding,NB_Q4,30,FALSE,adult,non-breeding_Q4,9391.304348
Westland Petrel,New Zealand,delta,12,31,GLS,adult,non-breeding,NB_Q4,31,FALSE,adult,non-breeding_Q4,9391.304348
Westland Petrel,New Zealand,gamma,1,31,GLS,adult,non-breeding,NB_Q1,31,FALSE,adult,non-breeding_Q1,3144
Westland Petrel,New Zealand,gamma,2,28,GLS,adult,non-breeding,NB_Q1,28,FALSE,adult,non-breeding_Q1,3144
Westland Petrel,New Zealand,gamma,3,31,GLS,adult,non-breeding,NB_Q1,31,FALSE,adult,non-breeding_Q1,3144
Westland Petrel,New Zealand,gamma,4,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,3144
Westland Petrel,New Zealand,gamma,5,31,GLS,adult,non-breeding,NB_Q2,7,FALSE,adult,non-breeding_Q2,3144
Westland Petrel,New Zealand,gamma,5,31,GPSorPTT,adult,pre-laying,PRE-L,15,TRUE,adult,pre-egg,3144
Westland Petrel,New Zealand,gamma,5,31,GPSorPTT,adult,incubation,INC,9,TRUE,adult,incubation,3144
Westland Petrel,New Zealand,gamma,6,30,GPSorPTT,adult,incubation,INC,30,TRUE,adult,incubation,3144
Westland Petrel,New Zealand,gamma,7,31,GPSorPTT,adult,incubation,INC,23,TRUE,adult,incubation,3144
Westland Petrel,New Zealand,gamma,7,31,GPSorPTT,adult,brood-guard,BR,8,TRUE,adult,chick-rearing,3144
Westland Petrel,New Zealand,gamma,8,31,GPSorPTT,adult,brood-guard,BR,6,TRUE,adult,chick-rearing,3144
Westland Petrel,New Zealand,gamma,8,31,GPSorPTT,adult,post-brood,PB,15,FALSE,adult,post-guard,3144
Westland Petrel,New Zealand,gamma,8,31,GLS,adult,non-breeding,NB_Q3,10,FALSE,adult,non-breeding_Q2_Q3,3144
Westland Petrel,New Zealand,gamma,9,30,GLS,adult,non-breeding,NB_Q3,30,FALSE,adult,non-breeding_Q2_Q3,3144
Westland Petrel,New Zealand,gamma,10,31,GLS,adult,non-breeding,NB_Q4,31,FALSE,adult,non-breeding_Q4,3144
Westland Petrel,New Zealand,gamma,11,30,GLS,adult,non-breeding,NB_Q4,30,FALSE,adult,non-breeding_Q4,3144
Westland Petrel,New Zealand,gamma,12,31,GLS,adult,non-breeding,NB_Q4,31,FALSE,adult,non-breeding_Q4,3144
Westland Petrel,New Zealand,theta,1,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding_Q1,9641.18584
Westland Petrel,New Zealand,theta,2,28,GLS,immature,non-breeding,IMM_Q4_Q1,28,FALSE,adult,non-breeding_Q1,9641.18584
Westland Petrel,New Zealand,theta,3,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding_Q1,9641.18584
Westland Petrel,New Zealand,theta,4,30,GLS,immature,non-breeding,IMM_Q2_Q3,30,FALSE,adult,non-breeding_Q2,9641.18584
Westland Petrel,New Zealand,theta,5,31,GLS,immature,non-breeding,IMM_Q2_Q3,31,FALSE,adult,non-breeding_Q2,9641.18584
Westland Petrel,New Zealand,theta,6,30,GLS,immature,non-breeding,IMM_Q2_Q3,30,FALSE,adult,non-breeding_Q2,9641.18584
Westland Petrel,New Zealand,theta,7,31,GLS,immature,non-breeding,IMM_Q2_Q3,31,FALSE,adult,non-breeding_Q2_Q3,9641.18584
Westland Petrel,New Zealand,theta,8,31,GLS,immature,non-breeding,IMM_Q2_Q3,31,FALSE,adult,non-breeding_Q2_Q3,9641.18584
Westland Petrel,New Zealand,theta,9,30,GLS,immature,non-breeding,IMM_Q2_Q3,30,FALSE,adult,non-breeding_Q2_Q3,9641.18584
Westland Petrel,New Zealand,theta,10,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding_Q4,9641.18584
Westland Petrel,New Zealand,theta,11,30,GLS,immature,non-breeding,IMM_Q4_Q1,30,FALSE,adult,non-breeding_Q4,9641.18584
Westland Petrel,New Zealand,theta,12,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding_Q4,9641.18584
Westland Petrel,New Zealand,zeta,1,31,GLS,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,adult,non-breeding_Q2_Q3,2444.962579
Westland Petrel,New Zealand,zeta,2,28,GLS,juvenile,non-breeding,JUV_Q4_Q1,28,FALSE,adult,non-breeding_Q2_Q3,2444.962579
Westland Petrel,New Zealand,zeta,3,31,GLS,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,adult,non-breeding_Q2_Q3,2444.962579
Westland Petrel,New Zealand,zeta,4,30,GLS,juvenile,non-breeding,JUV_Q2_Q3,30,FALSE,adult,non-breeding_Q2_Q3,2444.962579
Westland Petrel,New Zealand,zeta,5,31,GLS,juvenile,non-breeding,JUV_Q2_Q3,31,FALSE,adult,non-breeding_Q2_Q3,2444.962579
Westland Petrel,New Zealand,zeta,6,30,GLS,juvenile,non-breeding,JUV_Q2_Q3,30,FALSE,adult,non-breeding_Q2_Q3,2444.962579
Westland Petrel,New Zealand,zeta,7,31,GLS,juvenile,non-breeding,JUV_Q2_Q3,31,FALSE,adult,non-breeding_Q2_Q3,2444.962579
Westland Petrel,New Zealand,zeta,8,31,GLS,juvenile,non-breeding,JUV_Q2_Q3,31,FALSE,adult,non-breeding_Q2_Q3,2444.962579
Westland Petrel,New Zealand,zeta,9,30,GLS,juvenile,non-breeding,JUV_Q2_Q3,30,FALSE,adult,non-breeding_Q2_Q3,2444.962579
Westland Petrel,New Zealand,zeta,10,31,GLS,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,adult,non-breeding_Q2_Q3,2444.962579
Westland Petrel,New Zealand,zeta,11,30,GLS,juvenile,non-breeding,JUV_Q4_Q1,30,FALSE,adult,non-breeding_Q2_Q3,2444.962579
Westland Petrel,New Zealand,zeta,12,31,GLS,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,adult,non-breeding_Q2_Q3,2444.962579
White-capped Albatross,Auckland Islands,beta,1,31,GPSorPTT,adult,incubation,INC,23,TRUE,adult,incubation,122332.14
White-capped Albatross,Auckland Islands,beta,1,31,GPSorPTT,adult,brood-guard,BR,8,TRUE,adult,brood-guard,122332.14
White-capped Albatross,Auckland Islands,beta,2,28,GPSorPTT,adult,brood-guard,BR,16,TRUE,adult,brood-guard,122332.14
White-capped Albatross,Auckland Islands,beta,2,28,GPSorPTT,adult,post-brood,PB,12,FALSE,adult,post-guard,122332.14
White-capped Albatross,Auckland Islands,beta,3,31,GPSorPTT,adult,post-brood,PB,31,FALSE,adult,post-guard,122332.14
White-capped Albatross,Auckland Islands,beta,4,30,GPSorPTT,adult,post-brood,PB,30,FALSE,adult,post-guard,122332.14
White-capped Albatross,Auckland Islands,beta,5,31,GPSorPTT,adult,post-brood,PB,31,FALSE,adult,post-guard,122332.14
White-capped Albatross,Auckland Islands,beta,6,30,GPSorPTT,adult,post-brood,PB,2,FALSE,adult,post-guard,122332.14
White-capped Albatross,Auckland Islands,beta,6,30,GLS,adult,non-breeding,NB_Q2,28,FALSE,adult,non-breeding_Q2,122332.14
White-capped Albatross,Auckland Islands,beta,7,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,122332.14
White-capped Albatross,Auckland Islands,beta,8,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,122332.14
White-capped Albatross,Auckland Islands,beta,9,30,GLS,adult,non-breeding,NB_Q3,30,FALSE,adult,non-breeding_Q3,122332.14
White-capped Albatross,Auckland Islands,beta,10,31,GLS,adult,non-breeding,NB_Q4,21,FALSE,adult,non-breeding_Q4,122332.14
White-capped Albatross,Auckland Islands,beta,10,31,GPSorPTT,adult,pre-laying,PRE-L,10,TRUE,adult,incubation,122332.14
White-capped Albatross,Auckland Islands,beta,11,30,GPSorPTT,adult,pre-laying,PRE-L,14,TRUE,adult,incubation,122332.14
White-capped Albatross,Auckland Islands,beta,11,30,GPSorPTT,adult,incubation,INC,16,TRUE,adult,incubation,122332.14
White-capped Albatross,Auckland Islands,beta,12,31,GPSorPTT,adult,incubation,INC,31,TRUE,adult,incubation,122332.14
White-capped Albatross,Auckland Islands,delta,1,31,GLS,adult,non-breeding,NB_Q1,31,FALSE,adult,non-breeding_Q1,91377.88235
White-capped Albatross,Auckland Islands,delta,2,28,GLS,adult,non-breeding,NB_Q1,28,FALSE,adult,non-breeding_Q1,91377.88235
White-capped Albatross,Auckland Islands,delta,3,31,GLS,adult,non-breeding,NB_Q1,31,FALSE,adult,non-breeding_Q1,91377.88235
White-capped Albatross,Auckland Islands,delta,4,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,91377.88235
White-capped Albatross,Auckland Islands,delta,5,31,GLS,adult,non-breeding,NB_Q2,31,FALSE,adult,non-breeding_Q2,91377.88235
White-capped Albatross,Auckland Islands,delta,6,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,91377.88235
White-capped Albatross,Auckland Islands,delta,7,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,91377.88235
White-capped Albatross,Auckland Islands,delta,8,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,91377.88235
White-capped Albatross,Auckland Islands,delta,9,30,GLS,adult,non-breeding,NB_Q3,30,FALSE,adult,non-breeding_Q3,91377.88235
White-capped Albatross,Auckland Islands,delta,10,31,GLS,adult,non-breeding,NB_Q4,31,FALSE,adult,non-breeding_Q4,91377.88235
White-capped Albatross,Auckland Islands,delta,11,30,GLS,adult,non-breeding,NB_Q4,30,FALSE,adult,non-breeding_Q4,91377.88235
White-capped Albatross,Auckland Islands,delta,12,31,GLS,adult,non-breeding,NB_Q4,31,FALSE,adult,non-breeding_Q4,91377.88235
White-capped Albatross,Auckland Islands,gamma,1,31,GPSorPTT,adult,incubation,INC,23,TRUE,adult,incubation,71845.86
White-capped Albatross,Auckland Islands,gamma,1,31,GPSorPTT,adult,brood-guard,BR,8,TRUE,adult,brood-guard,71845.86
White-capped Albatross,Auckland Islands,gamma,2,28,GPSorPTT,adult,brood-guard,BR,16,TRUE,adult,brood-guard,71845.86
White-capped Albatross,Auckland Islands,gamma,2,28,GPSorPTT,adult,post-brood,PB,6,FALSE,adult,post-guard,71845.86
White-capped Albatross,Auckland Islands,gamma,2,28,GLS,adult,non-breeding,NB_Q1,6,FALSE,adult,non-breeding_Q1,71845.86
White-capped Albatross,Auckland Islands,gamma,3,31,GLS,adult,non-breeding,NB_Q1,31,FALSE,adult,non-breeding_Q1,71845.86
White-capped Albatross,Auckland Islands,gamma,4,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,71845.86
White-capped Albatross,Auckland Islands,gamma,5,31,GLS,adult,non-breeding,NB_Q2,31,FALSE,adult,non-breeding_Q2,71845.86
White-capped Albatross,Auckland Islands,gamma,6,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,71845.86
White-capped Albatross,Auckland Islands,gamma,7,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,71845.86
White-capped Albatross,Auckland Islands,gamma,8,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,71845.86
White-capped Albatross,Auckland Islands,gamma,9,30,GLS,adult,non-breeding,NB_Q3,30,FALSE,adult,non-breeding_Q3,71845.86
White-capped Albatross,Auckland Islands,gamma,10,31,GLS,adult,non-breeding,NB_Q4,21,FALSE,adult,non-breeding_Q4,71845.86
White-capped Albatross,Auckland Islands,gamma,10,31,GPSorPTT,adult,pre-laying,PRE-L,10,TRUE,adult,incubation,71845.86
White-capped Albatross,Auckland Islands,gamma,11,30,GPSorPTT,adult,pre-laying,PRE-L,14,TRUE,adult,incubation,71845.86
White-capped Albatross,Auckland Islands,gamma,11,30,GPSorPTT,adult,incubation,INC,16,TRUE,adult,incubation,71845.86
White-capped Albatross,Auckland Islands,gamma,12,31,GPSorPTT,adult,incubation,INC,31,TRUE,adult,incubation,71845.86
White-capped Albatross,Auckland Islands,theta,1,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding_Q1,214283.4229
White-capped Albatross,Auckland Islands,theta,2,28,GLS,immature,non-breeding,IMM_Q4_Q1,28,FALSE,adult,non-breeding_Q1,214283.4229
White-capped Albatross,Auckland Islands,theta,3,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding_Q1,214283.4229
White-capped Albatross,Auckland Islands,theta,4,30,GLS,immature,non-breeding,IMM_Q2_Q3,30,FALSE,adult,non-breeding_Q2,214283.4229
White-capped Albatross,Auckland Islands,theta,5,31,GLS,immature,non-breeding,IMM_Q2_Q3,31,FALSE,adult,non-breeding_Q2,214283.4229
White-capped Albatross,Auckland Islands,theta,6,30,GLS,immature,non-breeding,IMM_Q2_Q3,30,FALSE,adult,non-breeding_Q2,214283.4229
White-capped Albatross,Auckland Islands,theta,7,31,GLS,immature,non-breeding,IMM_Q2_Q3,31,FALSE,adult,non-breeding_Q3,214283.4229
White-capped Albatross,Auckland Islands,theta,8,31,GLS,immature,non-breeding,IMM_Q2_Q3,31,FALSE,adult,non-breeding_Q3,214283.4229
White-capped Albatross,Auckland Islands,theta,9,30,GLS,immature,non-breeding,IMM_Q2_Q3,30,FALSE,adult,non-breeding_Q3,214283.4229
White-capped Albatross,Auckland Islands,theta,10,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding_Q4,214283.4229
White-capped Albatross,Auckland Islands,theta,11,30,GLS,immature,non-breeding,IMM_Q4_Q1,30,FALSE,adult,non-breeding_Q4,214283.4229
White-capped Albatross,Auckland Islands,theta,12,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding_Q4,214283.4229
White-capped Albatross,Auckland Islands,zeta,1,31,GLS,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,adult,non-breeding_Q2_Q3,60722.71696
White-capped Albatross,Auckland Islands,zeta,2,28,GLS,juvenile,non-breeding,JUV_Q4_Q1,28,FALSE,adult,non-breeding_Q2_Q3,60722.71696
White-capped Albatross,Auckland Islands,zeta,3,31,GLS,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,adult,non-breeding_Q2_Q3,60722.71696
White-capped Albatross,Auckland Islands,zeta,4,30,GLS,juvenile,non-breeding,JUV_Q2_Q3,30,FALSE,adult,non-breeding_Q2_Q3,60722.71696
White-capped Albatross,Auckland Islands,zeta,5,31,GLS,juvenile,non-breeding,JUV_Q2_Q3,31,FALSE,adult,non-breeding_Q2_Q3,60722.71696
White-capped Albatross,Auckland Islands,zeta,6,30,GLS,juvenile,non-breeding,JUV_Q2_Q3,30,FALSE,adult,non-breeding_Q2_Q3,60722.71696
White-capped Albatross,Auckland Islands,zeta,7,31,GLS,juvenile,non-breeding,JUV_Q2_Q3,31,FALSE,adult,non-breeding_Q2_Q3,60722.71696
White-capped Albatross,Auckland Islands,zeta,8,31,GLS,juvenile,non-breeding,JUV_Q2_Q3,31,FALSE,adult,non-breeding_Q2_Q3,60722.71696
White-capped Albatross,Auckland Islands,zeta,9,30,GLS,juvenile,non-breeding,JUV_Q2_Q3,30,FALSE,adult,non-breeding_Q2_Q3,60722.71696
White-capped Albatross,Auckland Islands,zeta,10,31,GLS,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,adult,non-breeding_Q2_Q3,60722.71696
White-capped Albatross,Auckland Islands,zeta,11,30,GLS,juvenile,non-breeding,JUV_Q4_Q1,30,FALSE,adult,non-breeding_Q2_Q3,60722.71696
White-capped Albatross,Auckland Islands,zeta,12,31,GLS,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,adult,non-breeding_Q2_Q3,60722.71696
White-chinned Petrel,Antipodes Islands,beta,1,31,GLS,adult,incubation,INC,23,TRUE,adult,breeding,24000
White-chinned Petrel,Antipodes Islands,beta,1,31,GLS,adult,brood-guard,BR,6,TRUE,adult,breeding,24000
White-chinned Petrel,Antipodes Islands,beta,1,31,GLS,adult,post-brood,PB,2,FALSE,adult,breeding,24000
White-chinned Petrel,Antipodes Islands,beta,2,28,GLS,adult,post-brood,PB,28,FALSE,adult,breeding,24000
White-chinned Petrel,Antipodes Islands,beta,3,31,GLS,adult,post-brood,PB,31,FALSE,adult,breeding,24000
White-chinned Petrel,Antipodes Islands,beta,4,30,GLS,adult,post-brood,PB,30,FALSE,adult,breeding,24000
White-chinned Petrel,Antipodes Islands,beta,5,31,GLS,adult,non-breeding,NB_Q2,31,FALSE,adult,non-breeding_Q2,24000
White-chinned Petrel,Antipodes Islands,beta,6,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,24000
White-chinned Petrel,Antipodes Islands,beta,7,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,24000
White-chinned Petrel,Antipodes Islands,beta,8,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,24000
White-chinned Petrel,Antipodes Islands,beta,9,30,GLS,adult,non-breeding,NB_Q3,30,FALSE,adult,non-breeding_Q3,24000
White-chinned Petrel,Antipodes Islands,beta,10,31,GLS,adult,non-breeding,NB_Q4,31,FALSE,adult,non-breeding_Q4,24000
White-chinned Petrel,Antipodes Islands,beta,11,30,GLS,adult,non-breeding,NB_Q4,7,FALSE,adult,non-breeding_Q4,24000
White-chinned Petrel,Antipodes Islands,beta,11,30,GLS,adult,pre-laying,PRE-L,17,TRUE,adult,breeding,24000
White-chinned Petrel,Antipodes Islands,beta,11,30,GLS,adult,incubation,INC,6,TRUE,adult,breeding,24000
White-chinned Petrel,Antipodes Islands,beta,12,31,GLS,adult,incubation,INC,31,TRUE,adult,breeding,24000
White-chinned Petrel,Antipodes Islands,delta,1,31,GLS,adult,non-breeding,NB_Q1,31,FALSE,adult,non-breeding_Q1,26666.66667
White-chinned Petrel,Antipodes Islands,delta,2,28,GLS,adult,non-breeding,NB_Q1,28,FALSE,adult,non-breeding_Q1,26666.66667
White-chinned Petrel,Antipodes Islands,delta,3,31,GLS,adult,non-breeding,NB_Q1,31,FALSE,adult,non-breeding_Q1,26666.66667
White-chinned Petrel,Antipodes Islands,delta,4,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,26666.66667
White-chinned Petrel,Antipodes Islands,delta,5,31,GLS,adult,non-breeding,NB_Q2,31,FALSE,adult,non-breeding_Q2,26666.66667
White-chinned Petrel,Antipodes Islands,delta,6,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,26666.66667
White-chinned Petrel,Antipodes Islands,delta,7,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,26666.66667
White-chinned Petrel,Antipodes Islands,delta,8,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,26666.66667
White-chinned Petrel,Antipodes Islands,delta,9,30,GLS,adult,non-breeding,NB_Q3,30,FALSE,adult,non-breeding_Q3,26666.66667
White-chinned Petrel,Antipodes Islands,delta,10,31,GLS,adult,non-breeding,NB_Q4,31,FALSE,adult,non-breeding_Q4,26666.66667
White-chinned Petrel,Antipodes Islands,delta,11,30,GLS,adult,non-breeding,NB_Q4,30,FALSE,adult,non-breeding_Q4,26666.66667
White-chinned Petrel,Antipodes Islands,delta,12,31,GLS,adult,non-breeding,NB_Q4,31,FALSE,adult,non-breeding_Q4,26666.66667
White-chinned Petrel,Antipodes Islands,gamma,1,31,GLS,adult,incubation,INC,23,TRUE,adult,breeding,56000
White-chinned Petrel,Antipodes Islands,gamma,1,31,GLS,adult,brood-guard,BR,6,TRUE,adult,breeding,56000
White-chinned Petrel,Antipodes Islands,gamma,1,31,GLS,adult,post-brood,PB,2,FALSE,adult,breeding,56000
White-chinned Petrel,Antipodes Islands,gamma,2,28,GLS,adult,post-brood,PB,10,FALSE,adult,breeding,56000
White-chinned Petrel,Antipodes Islands,gamma,2,28,GLS,adult,non-breeding,NB_Q1,18,FALSE,adult,non-breeding_Q1,56000
White-chinned Petrel,Antipodes Islands,gamma,3,31,GLS,adult,non-breeding,NB_Q1,31,FALSE,adult,non-breeding_Q1,56000
White-chinned Petrel,Antipodes Islands,gamma,4,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,56000
White-chinned Petrel,Antipodes Islands,gamma,5,31,GLS,adult,non-breeding,NB_Q2,31,FALSE,adult,non-breeding_Q2,56000
White-chinned Petrel,Antipodes Islands,gamma,6,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,56000
White-chinned Petrel,Antipodes Islands,gamma,7,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,56000
White-chinned Petrel,Antipodes Islands,gamma,8,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,56000
White-chinned Petrel,Antipodes Islands,gamma,9,30,GLS,adult,non-breeding,NB_Q3,30,FALSE,adult,non-breeding_Q3,56000
White-chinned Petrel,Antipodes Islands,gamma,10,31,GLS,adult,non-breeding,NB_Q4,31,FALSE,adult,non-breeding_Q4,56000
White-chinned Petrel,Antipodes Islands,gamma,11,30,GLS,adult,non-breeding,NB_Q4,7,FALSE,adult,non-breeding_Q4,56000
White-chinned Petrel,Antipodes Islands,gamma,11,30,GLS,adult,pre-laying,PRE-L,17,TRUE,adult,breeding,56000
White-chinned Petrel,Antipodes Islands,gamma,11,30,GLS,adult,incubation,INC,6,TRUE,adult,breeding,56000
White-chinned Petrel,Antipodes Islands,gamma,12,31,GLS,adult,incubation,INC,31,TRUE,adult,breeding,56000
White-chinned Petrel,Antipodes Islands,theta,1,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding_Q1,31409.68266
White-chinned Petrel,Antipodes Islands,theta,2,28,GLS,immature,non-breeding,IMM_Q4_Q1,28,FALSE,adult,non-breeding_Q1,31409.68266
White-chinned Petrel,Antipodes Islands,theta,3,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding_Q1,31409.68266
White-chinned Petrel,Antipodes Islands,theta,4,30,GLS,immature,non-breeding,IMM_Q2_Q3,30,FALSE,adult,non-breeding_Q2,31409.68266
White-chinned Petrel,Antipodes Islands,theta,5,31,GLS,immature,non-breeding,IMM_Q2_Q3,31,FALSE,adult,non-breeding_Q2,31409.68266
White-chinned Petrel,Antipodes Islands,theta,6,30,GLS,immature,non-breeding,IMM_Q2_Q3,30,FALSE,adult,non-breeding_Q2,31409.68266
White-chinned Petrel,Antipodes Islands,theta,7,31,GLS,immature,non-breeding,IMM_Q2_Q3,31,FALSE,adult,non-breeding_Q3,31409.68266
White-chinned Petrel,Antipodes Islands,theta,8,31,GLS,immature,non-breeding,IMM_Q2_Q3,31,FALSE,adult,non-breeding_Q3,31409.68266
White-chinned Petrel,Antipodes Islands,theta,9,30,GLS,immature,non-breeding,IMM_Q2_Q3,30,FALSE,adult,non-breeding_Q3,31409.68266
White-chinned Petrel,Antipodes Islands,theta,10,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding_Q4,31409.68266
White-chinned Petrel,Antipodes Islands,theta,11,30,GLS,immature,non-breeding,IMM_Q4_Q1,30,FALSE,adult,non-breeding_Q4,31409.68266
White-chinned Petrel,Antipodes Islands,theta,12,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding_Q4,31409.68266
White-chinned Petrel,Antipodes Islands,zeta,1,31,GLS,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,adult,non-breeding_Q2_Q3,12185.38105
White-chinned Petrel,Antipodes Islands,zeta,2,28,GLS,juvenile,non-breeding,JUV_Q4_Q1,28,FALSE,adult,non-breeding_Q2_Q3,12185.38105
